COMPANY_NAME,AVG_EXPERIENCE,INDUSTRY,LOCATION_1,COMPANY_SCORE,EXPERIENCE_SCORE,INDUSTRY_SCORE,LOCATION_SCORE,SALARY
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,330000
Sharma Services,2,"Banking, Accounting, Financial Services",Dibrugarh,1,2,3,1,594999.5
Sharma Services,2,"Banking, Accounting, Financial Services",Durgapur,1,2,3,1,594999.5
Sourabh Bakshi,3,"ITES, BPO",Mohali,1,3,3,1,250000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Chirala,1,0,3,1,540000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Bagalkot,1,0,3,1,600000
I Skills Solutions,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Coimbatore,1,2,1,4,330000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Mumbai,1,0,3,5,330000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Karimnagar,1,0,3,1,445000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Ferozepur,1,0,3,1,430000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Agra,1,0,3,2,540000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Balasore,1,0,3,1,645000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Hosur,1,0,3,1,435000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Ballia,1,0,3,1,430000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Bellary,1,0,3,1,485000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Dehradun,1,0,3,1,380000
Vishwanatha Nayak (Proprietor Of Career Solution),0,"Banking, Accounting, Financial Services",Mysore,1,0,3,1,520000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Ujjain,1,0,3,1,480000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Surat,1,0,3,1,475000
Ravindra Kamat (Proprietor Of Nextzen Solution),0,"Banking, Accounting, Financial Services",Baramati,1,0,3,1,530000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Jamshedpur,1,0,3,3,350000
Magna India Services,1,Engineering & Design,Delhi,1,1,1,5,200000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Jodhpur,1,0,3,1,350000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Jaisalmer,1,0,3,1,350000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Bhopal,1,0,3,1,350000
Magna India Services,1,"IT, Computers - Hardware & Networking",Bengaluru,1,1,3,5,200000
Magna India Services,1,"IT, Computers - Hardware & Networking",Hyderabad,1,1,3,5,200000
Fortunate Services,2,"Banking, Accounting, Financial Services",Mehsana,1,2,3,1,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Nizamabad,1,2,3,1,580000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Bhuj,1,0,3,1,350000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Mumbai,1,0,3,5,350000
I Skills Solutions,1.5,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Erode,1,1.5,1,1,330000
Magna India Services,1,"IT, Computers - Hardware & Networking",Hyderabad,1,1,3,5,200000
ABP Empower,1,Insurance,Rewari,1,1,1,1,210000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Kota,1,0,3,1,350000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Alwar,1,0,3,1,350000
Star Tech,0.5,"Pharmaceutical, Chemicals, Petrochemicals",Gurgaon / Gurugram,1,0.5,1,1,750000
Get jobs like this in my inbox,2.5,"Agriculture, Dairy, Forestry, Fishing, Airlines, Aviation, Aerospace, Automotive, Automobile, Ancillaries, Wellness, Fitness, Sports, Beverages, Liquor, Cement, Concrete, Readymix, Construction & Engineering, FMCG, Courier, Freight, Transportation, Internet, E-commerce, Education, Food & Packaged Food, Textiles, Yarn, Fabrics, Garments, Gems & Jewellery, Consumer Electronics, Durables, Appliances, Hospitals, Healthcare, Diagnostics, Hotels, Hospitality, Restaurant, Iron, Steel, Leather, Paints, Paper, Power, Energy, Printing, Packaging, Real Estate, Shipping, Marine Services, Telecom, Travel, Tourism, Wood, Ceramics & Sanitary Ware, Environmental Service",Hyderabad,1,2.5,1,5,460000
Get jobs like this in my inbox,2.5,"Agriculture, Dairy, Forestry, Fishing, Airlines, Aviation, Aerospace, Automotive, Automobile, Ancillaries, Wellness, Fitness, Sports, Beverages, Liquor, Cement, Concrete, Readymix, Construction & Engineering, FMCG, Courier, Freight, Transportation, Internet, E-commerce, Education, Food & Packaged Food, Textiles, Yarn, Fabrics, Garments, Gems & Jewellery, Consumer Electronics, Durables, Appliances, Hospitals, Healthcare, Diagnostics, Hotels, Hospitality, Restaurant, Iron, Steel, Leather, Paints, Paper, Power, Energy, Printing, Packaging, Real Estate, Shipping, Marine Services, Telecom, Travel, Tourism, Wood, Ceramics & Sanitary Ware, Environmental Service",Kolkata,1,2.5,1,4,460000
Get jobs like this in my inbox,2.5,"Agriculture, Dairy, Forestry, Fishing, Airlines, Aviation, Aerospace, Automotive, Automobile, Ancillaries, Wellness, Fitness, Sports, Beverages, Liquor, Cement, Concrete, Readymix, Construction & Engineering, FMCG, Courier, Freight, Transportation, Internet, E-commerce, Education, Food & Packaged Food, Textiles, Yarn, Fabrics, Garments, Gems & Jewellery, Consumer Electronics, Durables, Appliances, Hospitals, Healthcare, Diagnostics, Hotels, Hospitality, Restaurant, Iron, Steel, Leather, Paints, Paper, Power, Energy, Printing, Packaging, Real Estate, Shipping, Marine Services, Telecom, Travel, Tourism, Wood, Ceramics & Sanitary Ware, Environmental Service",Kolkata,1,2.5,1,4,460000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,125000
Job Shop,2.5,"ITES, BPO",Bengaluru,1,2.5,3,5,305000
I Skills Solutions,1.5,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Erode,1,1.5,1,1,330000
Magna India Services,1,"IT, Computers - Hardware & Networking",Hyderabad,1,1,3,5,200000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Jodhpur,1,0,3,1,350000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Gwalior,1,0,3,1,350000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Lucknow,1,0,3,4,350000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Jaisalmer,1,0,3,1,350000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Hubli,1,0,3,1,350000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Guwahati,1,0,3,1,350000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Amritsar,1,0,3,1,350000
Shri TirupatiI Balaji Education Foundation,2.5,"IT, Computers - Software",Bengaluru,1,2.5,3,5,475000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Ahmedabad,1,0,3,1,350000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Jodhpur,1,0,3,1,350000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Jamshedpur,1,0,3,3,350000
Fortunate Services,2,"Banking, Accounting, Financial Services",Samastipur,1,2,3,1,580000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Jodhpur,1,0,3,1,350000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Jaisalmer,1,0,3,1,350000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Bhopal,1,0,3,1,350000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
Fortunate Services,2,"Banking, Accounting, Financial Services",Visakhapatnam,1,2,3,2,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Surat,1,2,3,1,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Puri,1,2,3,1,580000
Get jobs like this in my inbox,2.5,"Agriculture, Dairy, Forestry, Fishing, Airlines, Aviation, Aerospace, Automotive, Automobile, Ancillaries, Wellness, Fitness, Sports, Beverages, Liquor, Cement, Concrete, Readymix, Construction & Engineering, FMCG, Courier, Freight, Transportation, Internet, E-commerce, Education, Food & Packaged Food, Textiles, Yarn, Fabrics, Garments, Gems & Jewellery, Consumer Electronics, Durables, Appliances, Hospitals, Healthcare, Diagnostics, Hotels, Hospitality, Restaurant, Iron, Steel, Leather, Paints, Paper, Power, Energy, Printing, Packaging, Real Estate, Shipping, Marine Services, Telecom, Travel, Tourism, Wood, Ceramics & Sanitary Ware, Environmental Service",Hyderabad,1,2.5,1,5,460000
Get jobs like this in my inbox,2.5,"Agriculture, Dairy, Forestry, Fishing, Airlines, Aviation, Aerospace, Automotive, Automobile, Ancillaries, Wellness, Fitness, Sports, Beverages, Liquor, Cement, Concrete, Readymix, Construction & Engineering, FMCG, Courier, Freight, Transportation, Internet, E-commerce, Education, Food & Packaged Food, Textiles, Yarn, Fabrics, Garments, Gems & Jewellery, Consumer Electronics, Durables, Appliances, Hospitals, Healthcare, Diagnostics, Hotels, Hospitality, Restaurant, Iron, Steel, Leather, Paints, Paper, Power, Energy, Printing, Packaging, Real Estate, Shipping, Marine Services, Telecom, Travel, Tourism, Wood, Ceramics & Sanitary Ware, Environmental Service",Kolkata,1,2.5,1,4,460000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Kota,1,0,3,1,350000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services, Insurance, Retailing",Alwar,1,0,3,1,350000
I Skills Solutions,1.5,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Coimbatore,1,1.5,1,4,330000
Job Shop,2.5,"ITES, BPO",Bengaluru,1,2.5,3,5,305000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
Fortunate Services,2,"Banking, Accounting, Financial Services",Patna,1,2,3,1,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Ratlam,1,2,3,1,580000
Star Tech,1,"IT, Computers - Software",Gurgaon / Gurugram,1,1,3,1,745000
Star Tech,1,"Machinery, Equipment Mfg.",Gurgaon / Gurugram,1,1,1,1,375000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,125000
Sourabh Bakshi,2.5,"ITES, BPO",Mohali,1,2.5,3,1,275000
Fortunate Services,2,"Banking, Accounting, Financial Services",Jind,1,2,3,1,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Kharagpur,1,2,3,1,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Kota,1,2,3,1,580000
Shri TirupatiI Balaji Education Foundation,2.5,"IT, Computers - Software",Bengaluru,1,2.5,3,5,475000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services",Bilimora,1,0,3,1,535000
Fortunate Services,2,"Banking, Accounting, Financial Services",Samastipur,1,2,3,1,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Mangalore,1,2,3,1,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Moradabad,1,2,3,1,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Panipat,1,2,3,1,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Ankleshwar,1,2,3,1,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Siliguri,1,2,3,1,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Srinagar,1,2,3,1,580000
Sanda Office Management Services Private Limited,0,"ITES, BPO",Goa,1,0,3,1,105000
Fortunate Services,2.5,"Banking, Accounting, Financial Services, Government, PSU, Defence",Bhavnagar,1,2.5,3,1,585000
Fortunate Services,2.5,"Banking, Accounting, Financial Services, Government, PSU, Defence",Bhatinda,1,2.5,3,1,585000
Fortunate Services,2.5,"Banking, Accounting, Financial Services, Government, PSU, Defence",Bareilly,1,2.5,3,1,585000
Fortunate Services,2.5,"Banking, Accounting, Financial Services, Government, PSU, Defence",Baddi,1,2.5,3,1,585000
Fortunate Services,2.5,"Banking, Accounting, Financial Services, Government, PSU, Defence",Delhi,1,2.5,3,5,585000
Fortunate Services,2,"Banking, Accounting, Financial Services",Bhopal,1,2,3,1,580000
Get jobs like this in my inbox,2.5,"Agriculture, Dairy, Forestry, Fishing, Airlines, Aviation, Aerospace, Automotive, Automobile, Ancillaries, Wellness, Fitness, Sports, Beverages, Liquor, Cement, Concrete, Readymix, Construction & Engineering, FMCG, Courier, Freight, Transportation, Internet, E-commerce, Education, Food & Packaged Food, Textiles, Yarn, Fabrics, Garments, Gems & Jewellery, Consumer Electronics, Durables, Appliances, Hospitals, Healthcare, Diagnostics, Hotels, Hospitality, Restaurant, Iron, Steel, Leather, Paints, Paper, Power, Energy, Printing, Packaging, Real Estate, Shipping, Marine Services, Telecom, Travel, Tourism, Wood, Ceramics & Sanitary Ware, Environmental Service",Kolkata,1,2.5,1,4,460000
Fortunate Services,2,"Banking, Accounting, Financial Services",Kolkata,1,2,3,4,580000
Fortunate Services,2,"Banking, Accounting, Financial Services",Ahmedabad,1,2,3,1,580000
Magna India Services,1,Electronics Manufacturing,Mumbai,1,1,1,5,200000
Future Solution,0,"Banking, Accounting, Financial Services",Pithampur,1,0,3,1,480000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
India Travel Group,2.5,"Advertising, PR, Events, Public Relations (PR), Travel, Tourism, Social Media",Bengaluru,1,2.5,1,5,670000
Fortunate Services,2,"Banking, Accounting, Financial Services",Sagar,1,2,3,1,580000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,100000
Get jobs like this in my inbox,2.5,"Agriculture, Dairy, Forestry, Fishing, Airlines, Aviation, Aerospace, Automotive, Automobile, Ancillaries, Wellness, Fitness, Sports, Beverages, Liquor, Cement, Concrete, Readymix, Construction & Engineering, FMCG, Courier, Freight, Transportation, Internet, E-commerce, Education, Food & Packaged Food, Textiles, Yarn, Fabrics, Garments, Gems & Jewellery, Consumer Electronics, Durables, Appliances, Hospitals, Healthcare, Diagnostics, Hotels, Hospitality, Restaurant, Iron, Steel, Leather, Paints, Paper, Power, Energy, Printing, Packaging, Real Estate, Shipping, Marine Services, Telecom, Travel, Tourism, Wood, Ceramics & Sanitary Ware, Environmental Service",Tirupati,1,2.5,1,1,460000
Fortunate Services,2,"Banking, Accounting, Financial Services",Sagar,1,2,3,1,580000
Gautam Consultancy,1,"ITES, BPO",Vadodara,1,1,3,3,175000
Achievers Spot,2,"Bio Technology & Life Sciences, Hospitals, Healthcare, Diagnostics",Chennai,1,2,1,5,375000
Get jobs like this in my inbox,0,"Banking, Accounting, Financial Services",Hoshiarpur,1,0,3,1,429999.5
Get jobs like this in my inbox,2.5,"Agriculture, Dairy, Forestry, Fishing, Airlines, Aviation, Aerospace, Automotive, Automobile, Ancillaries, Wellness, Fitness, Sports, Beverages, Liquor, Cement, Concrete, Readymix, Construction & Engineering, FMCG, Courier, Freight, Transportation, Internet, E-commerce, Education, Food & Packaged Food, Textiles, Yarn, Fabrics, Garments, Gems & Jewellery, Consumer Electronics, Durables, Appliances, Hospitals, Healthcare, Diagnostics, Hotels, Hospitality, Restaurant, Iron, Steel, Leather, Paints, Paper, Power, Energy, Printing, Packaging, Real Estate, Shipping, Marine Services, Telecom, Travel, Tourism, Wood, Ceramics & Sanitary Ware, Environmental Service",Bengaluru,1,2.5,1,5,460000
Get jobs like this in my inbox,2.5,"Agriculture, Dairy, Forestry, Fishing, Airlines, Aviation, Aerospace, Automotive, Automobile, Ancillaries, Wellness, Fitness, Sports, Beverages, Liquor, Cement, Concrete, Readymix, Construction & Engineering, FMCG, Courier, Freight, Transportation, Internet, E-commerce, Education, Food & Packaged Food, Textiles, Yarn, Fabrics, Garments, Gems & Jewellery, Consumer Electronics, Durables, Appliances, Hospitals, Healthcare, Diagnostics, Hotels, Hospitality, Restaurant, Iron, Steel, Leather, Paints, Paper, Power, Energy, Printing, Packaging, Real Estate, Shipping, Marine Services, Telecom, Travel, Tourism, Wood, Ceramics & Sanitary Ware, Environmental Service",Bengaluru,1,2.5,1,5,460000
Get jobs like this in my inbox,2.5,"Agriculture, Dairy, Forestry, Fishing, Airlines, Aviation, Aerospace, Automotive, Automobile, Ancillaries, Wellness, Fitness, Sports, Beverages, Liquor, Cement, Concrete, Readymix, Construction & Engineering, FMCG, Courier, Freight, Transportation, Internet, E-commerce, Education, Food & Packaged Food, Textiles, Yarn, Fabrics, Garments, Gems & Jewellery, Consumer Electronics, Durables, Appliances, Hospitals, Healthcare, Diagnostics, Hotels, Hospitality, Restaurant, Iron, Steel, Leather, Paints, Paper, Power, Energy, Printing, Packaging, Real Estate, Shipping, Marine Services, Telecom, Travel, Tourism, Wood, Ceramics & Sanitary Ware, Environmental Service",Bengaluru,1,2.5,1,5,460000
Get jobs like this in my inbox,2.5,"Agriculture, Dairy, Forestry, Fishing, Airlines, Aviation, Aerospace, Automotive, Automobile, Ancillaries, Wellness, Fitness, Sports, Beverages, Liquor, Cement, Concrete, Readymix, Construction & Engineering, FMCG, Courier, Freight, Transportation, Internet, E-commerce, Education, Food & Packaged Food, Textiles, Yarn, Fabrics, Garments, Gems & Jewellery, Consumer Electronics, Durables, Appliances, Hospitals, Healthcare, Diagnostics, Hotels, Hospitality, Restaurant, Iron, Steel, Leather, Paints, Paper, Power, Energy, Printing, Packaging, Real Estate, Shipping, Marine Services, Telecom, Travel, Tourism, Wood, Ceramics & Sanitary Ware, Environmental Service",Bengaluru,1,2.5,1,5,460000
Future Solution,0,"Banking, Accounting, Financial Services",Itanagar,1,0,3,1,320000
Future Solution,0,"Banking, Accounting, Financial Services",Hooghly,1,0,3,1,430000
Get jobs like this in my inbox,2.5,"Agriculture, Dairy, Forestry, Fishing, Airlines, Aviation, Aerospace, Automotive, Automobile, Ancillaries, Wellness, Fitness, Sports, Beverages, Liquor, Cement, Concrete, Readymix, Construction & Engineering, FMCG, Courier, Freight, Transportation, Internet, E-commerce, Education, Food & Packaged Food, Textiles, Yarn, Fabrics, Garments, Gems & Jewellery, Consumer Electronics, Durables, Appliances, Hospitals, Healthcare, Diagnostics, Hotels, Hospitality, Restaurant, Iron, Steel, Leather, Paints, Paper, Power, Energy, Printing, Packaging, Real Estate, Shipping, Marine Services, Telecom, Travel, Tourism, Wood, Ceramics & Sanitary Ware, Environmental Service",Bengaluru,1,2.5,1,5,570000
