state name,district name,university name,college name
andhra pradesh,west godavari,adikavi nannaya university,d.r.g.govt.degree college 
andhra pradesh,east godavari,adikavi nannaya university,dr.k.v.r.d & s.g.j.v.s.degree college 
andhra pradesh,west godavari,adikavi nannaya university,dr. maddigopalakrishna reddy degree college 
andhra pradesh,east godavari,adikavi nannaya university,dr.r.b.r.v.r.n.edl.academy mahila degree college 
andhra pradesh,west godavari,adikavi nannaya university,dr. sarvepalli radhakrishna degree college 
andhra pradesh,west godavari,adikavi nannaya university,flaiz adventist college 
andhra pradesh,east godavari,adikavi nannaya university,gayatri degree college
andhra pradesh,east godavari,adikavi nannaya university,g.b.r.degree college 
andhra pradesh,east godavari,adikavi nannaya university,g.k.r.v. degree & p.g. college 
andhra pradesh,east godavari,adikavi nannaya university,g.k.r.v.m.degree college 
andhra pradesh,west godavari,adikavi nannaya university,g.m.r. memorial vidyardhi college 
andhra pradesh,east godavari,adikavi nannaya university,govt. college
andhra pradesh,west godavari,adikavi nannaya university,govt. degree college buttaigudem 
andhra pradesh,west godavari,adikavi nannaya university,govt. degree college chintalapudi 
andhra pradesh,west godavari,adikavi nannaya university,govt. degree college
andhra pradesh,east godavari,adikavi nannaya university,govt.degree college
andhra pradesh,west godavari,adikavi nannaya university,govt. degree college
andhra pradesh,east godavari,adikavi nannaya university,govt.degree college
andhra pradesh,east godavari,adikavi nannaya university,govt.degree college
andhra pradesh,east godavari,adikavi nannaya university,govt.degree college
andhra pradesh,east godavari,adikavi nannaya university,govt.degree college
andhra pradesh,east godavari,adikavi nannaya university,govt.degree college
andhra pradesh,east godavari,adikavi nannaya university,govt.degree college
andhra pradesh,east godavari,adikavi nannaya university,govt.degree college
andhra pradesh,east godavari,adikavi nannaya university,govt.degree college
andhra pradesh,east godavari,adikavi nannaya university,govt. degree college
andhra pradesh,east godavari,adikavi nannaya university,grace degree college 
andhra pradesh,east godavari,adikavi nannaya university,harward college of science & technology 
andhra pradesh,east godavari,adikavi nannaya university,harward degree college 
andhra pradesh,east godavari,adikavi nannaya university,his degree college 
andhra pradesh,east godavari,adikavi nannaya university,ideal college of arts & sciences 
andhra pradesh,east godavari,adikavi nannaya university,j.c.degree college 
andhra pradesh,west godavari,adikavi nannaya university,k.a. & h.l. degree college 
andhra pradesh,west godavari,adikavi nannaya university,k.g.r.l. college 
andhra pradesh,west godavari,adikavi nannaya university,kgrl college 
andhra pradesh,west godavari,adikavi nannaya university,k.p.r. & j.l. siddhartha degree college 
andhra pradesh,west godavari,adikavi nannaya university,k.s.n.r. degree college 
andhra pradesh,east godavari,adikavi nannaya university,lamp degree college 
andhra pradesh,west godavari,adikavi nannaya university,little flower degree college 
andhra pradesh,east godavari,adikavi nannaya university,little rose degree college 
andhra pradesh,east godavari,adikavi nannaya university,ln.g.v.rao modern degree college 
andhra pradesh,west godavari,adikavi nannaya university,luthern degree college 
andhra pradesh,west godavari,adikavi nannaya university,maa commerce & science degree college 
andhra pradesh,east godavari,adikavi nannaya university,mahatma gandhi degree college 
andhra pradesh,west godavari,adikavi nannaya university,mattreddy degree college 
andhra pradesh,east godavari,adikavi nannaya university,minarva degree college 
andhra pradesh,east godavari,adikavi nannaya university,miriam college of education 
andhra pradesh,east godavari,adikavi nannaya university,miriam degree college 
andhra pradesh,east godavari,adikavi nannaya university,mohan degree college 
andhra pradesh,west godavari,adikavi nannaya university,montessori degree college 
andhra pradesh,east godavari,adikavi nannaya university,mother college
andhra pradesh,east godavari,adikavi nannaya university,mother degree college 
andhra pradesh,east godavari,adikavi nannaya university,m.s.n.degree college 
andhra pradesh,east godavari,adikavi nannaya university,m.s.s.degree college 
andhra pradesh,east godavari,adikavi nannaya university,m.v.n.j.s & r.v.r degree college 
andhra pradesh,east godavari,adikavi nannaya university,n.g.r.degree college 
andhra pradesh,west godavari,adikavi nannaya university,nova degree college 
andhra pradesh,west godavari,adikavi nannaya university,n.s.z. college of music and dance 
andhra pradesh,west godavari,adikavi nannaya university,padmasri dr. b.v. raju institute of computer education 
andhra pradesh,east godavari,adikavi nannaya university,p.e.s.degree college 
andhra pradesh,east godavari,adikavi nannaya university,pragathi degree college
andhra pradesh,east godavari,adikavi nannaya university,pragyna degree college 
andhra pradesh,west godavari,adikavi nannaya university,prakasam degree college 
andhra pradesh,east godavari,adikavi nannaya university,pratibha degree college
andhra pradesh,east godavari,adikavi nannaya university,p.r.govt.degree college
andhra pradesh,west godavari,adikavi nannaya university,priyadarshini degree college 
andhra pradesh,east godavari,adikavi nannaya university,p.s.n. murthy degree college 
andhra pradesh,east godavari,adikavi nannaya university,p.s.n.murthy degree college 
andhra pradesh,west godavari,adikavi nannaya university,p.v.e.s. degree college for women 
andhra pradesh,east godavari,adikavi nannaya university,p.v.r.trust degree college 
andhra pradesh,east godavari,adikavi nannaya university,rajamahendri degree college for women 
andhra pradesh,east godavari,adikavi nannaya university,rajiv gandhi degree college 
andhra pradesh,west godavari,adikavi nannaya university,rajiv institute of technology and management study 
andhra pradesh,east godavari,adikavi nannaya university,rankireddy pattabhiramaiah degree college 
andhra pradesh,west godavari,adikavi nannaya university,r.r.d.s. govt. degree college 
andhra pradesh,east godavari,adikavi nannaya university,samhitha degree college 
andhra pradesh,west godavari,adikavi nannaya university,s.a.s. govt. degree college 
andhra pradesh,west godavari,adikavi nannaya university,sasi degree college 
andhra pradesh,east godavari,adikavi nannaya university,sathabdhi degree college 
andhra pradesh,west godavari,adikavi nannaya university,s.c.i.m.govt.degree college 
andhra pradesh,east godavari,adikavi nannaya university,s.d.v.r.r.degree college 
andhra pradesh,east godavari,adikavi nannaya university,siddardha degree college
andhra pradesh,east godavari,adikavi nannaya university,siddhardha degree college
andhra pradesh,east godavari,adikavi nannaya university,siddhardha degree college
andhra pradesh,west godavari,adikavi nannaya university,siddharth degree college
andhra pradesh,west godavari,adikavi nannaya university,sir c.r.r. college 
andhra pradesh,west godavari,adikavi nannaya university,sir crr college for women 
andhra pradesh,west godavari,adikavi nannaya university,sir c.r.r. college for women 
andhra pradesh,east godavari,adikavi nannaya university,s.k.b.r.degree college 
andhra pradesh,west godavari,adikavi nannaya university,s.k.r.s. oriental college 
andhra pradesh,west godavari,adikavi nannaya university,s.k.s.d. mahila kalasala 
andhra pradesh,west godavari,adikavi nannaya university,s.k.v.r.r. degree college 
andhra pradesh,east godavari,adikavi nannaya university,s.k.v.t.degree college 
andhra pradesh,west godavari,adikavi nannaya university,s.m.b.t.a.v. & s.n. degree college 
andhra pradesh,east godavari,adikavi nannaya university,smt.alluru varahalamma memorial degree college 
andhra pradesh,east godavari,adikavi nannaya university,smt.basava mangayamma memorial degree college 
andhra pradesh,east godavari,adikavi nannaya university,smt.b.s.r.degree college 
andhra pradesh,east godavari,adikavi nannaya university,smt.b.s.r.degree college
andhra pradesh,east godavari,adikavi nannaya university,smt.d.a.degree college 
andhra pradesh,west godavari,adikavi nannaya university,smt. gottumukkala saraswathi degree college 
andhra pradesh,east godavari,adikavi nannaya university,smt.j.b.degree college 
andhra pradesh,east godavari,adikavi nannaya university,smt.k.r.college for women 
andhra pradesh,east godavari,adikavi nannaya university,smt.r.n.memorial degree college for women 
andhra pradesh,east godavari,adikavi nannaya university,smt.sakunthala devi degree college 
andhra pradesh,east godavari,adikavi nannaya university,smt. skr degree & pg college for 
andhra pradesh,east godavari,adikavi nannaya university,smt. sumathi memorial degree college 
andhra pradesh,east godavari,adikavi nannaya university,s.n.m. degree college 
andhra pradesh,east godavari,adikavi nannaya university,spaces degree college 
andhra pradesh,east godavari,adikavi nannaya university,s.p.v.s.degree college 
andhra pradesh,west godavari,adikavi nannaya university,sree maruthi degree college 
andhra pradesh,east godavari,adikavi nannaya university,sree siddhartha degree college 
andhra pradesh,east godavari,adikavi nannaya university,sree vidyaa degree college 
andhra pradesh,west godavari,adikavi nannaya university,sri abn & prr college of science 
andhra pradesh,west godavari,adikavi nannaya university,sri chalapati degree college 
andhra pradesh,east godavari,adikavi nannaya university,sri deepthi mahila degree college 
andhra pradesh,west godavari,adikavi nannaya university,sri gowthami degree colelge
andhra pradesh,west godavari,adikavi nannaya university,sri gowthami degree college 
andhra pradesh,west godavari,adikavi nannaya university,sri gowthami degree college
andhra pradesh,east godavari,adikavi nannaya university,sri kadali narayana murthy degree college 
andhra pradesh,west godavari,adikavi nannaya university,sri kakatiya degree college 
andhra pradesh,west godavari,adikavi nannaya university,sri karibandi subbarao memorial degree college 
andhra pradesh,east godavari,adikavi nannaya university,sri kolla veera swamy degree college 
andhra pradesh,west godavari,adikavi nannaya university,sri krishna veni degree college 
andhra pradesh,east godavari,adikavi nannaya university,sri n.s.n.raju degree college 
andhra pradesh,east godavari,adikavi nannaya university,sri padmavathi mahila degree college 
andhra pradesh,east godavari,adikavi nannaya university,sri raghavendra degree college 
andhra pradesh,west godavari,adikavi nannaya university,sri raghavendra degree college 
andhra pradesh,east godavari,adikavi nannaya university,sri raja rajeswari degre college 
andhra pradesh,west godavari,adikavi nannaya university,sri rama degree college 
andhra pradesh,west godavari,adikavi nannaya university,sri rama degree college
andhra pradesh,west godavari,adikavi nannaya university,sri rama krishna degree college 
andhra pradesh,east godavari,adikavi nannaya university,sri ravi degree college 
andhra pradesh,west godavari,adikavi nannaya university,sri sai degree college
andhra pradesh,west godavari,adikavi nannaya university,sri sai degree college
andhra pradesh,east godavari,adikavi nannaya university,sri sai madhavi degree college 
andhra pradesh,east godavari,adikavi nannaya university,sri sai madhavi degree college
